cells_per_metacell,min_metacells,seed,cell_type,gene,rho
60,20,42,"CD8-positive, alpha-beta T cell",SLCO1B1,0.20795143309512407
60,20,42,"CD8-positive, alpha-beta T cell",G6PC1,0.1351183670781894
60,20,42,"CD8-positive, alpha-beta T cell",PCK1,0.07817556219721959
60,20,42,"CD8-positive, alpha-beta T cell",CPT1A,0.005222511607237392
60,20,42,"CD8-positive, alpha-beta T cell",NFKB1,-0.005105389318385463
60,20,42,enterocyte of epithelium of large intestine,CYP3A4,0.3471066713547398
60,20,42,enterocyte of epithelium of large intestine,CYP3A5,0.35172713528353283
60,20,42,enterocyte of epithelium of large intestine,CYP2B6,0.4686318851083263
60,20,42,enterocyte of epithelium of large intestine,CYP2C8,0.19044239375869082
60,20,42,enterocyte of epithelium of large intestine,CYP2C9,0.10392986961165261
60,20,42,enterocyte of epithelium of large intestine,CYP1A2,0.09469693394134374
60,20,42,enterocyte of epithelium of large intestine,CYP7A1,-0.07810717032605569
60,20,42,enterocyte of epithelium of large intestine,UGT1A1,0.0978526427077316
60,20,42,enterocyte of epithelium of large intestine,UGT1A6,0.21753851441077363
60,20,42,enterocyte of epithelium of large intestine,SULT2A1,-0.03948769733293143
60,20,42,enterocyte of epithelium of large intestine,GSTA1,-0.09473583235774986
60,20,42,enterocyte of epithelium of large intestine,GSTA2,-0.03408964953449686
60,20,42,enterocyte of epithelium of large intestine,ABCB1,0.5253420322313647
60,20,42,enterocyte of epithelium of large intestine,ABCC2,-0.06347441089790427
60,20,42,enterocyte of epithelium of large intestine,ABCC3,0.2920037398443195
60,20,42,enterocyte of epithelium of large intestine,SLCO1B1,-0.011628393453753279
60,20,42,enterocyte of epithelium of large intestine,G6PC1,-0.09690988626888009
60,20,42,enterocyte of epithelium of large intestine,PCK1,0.006793672375929163
60,20,42,enterocyte of epithelium of large intestine,CPT1A,0.3014474925410037
60,20,42,enterocyte of epithelium of large intestine,NFKB1,0.2233135286150874
60,20,42,enterocyte of epithelium of small intestine,CYP3A4,0.6137334933973589
60,20,42,enterocyte of epithelium of small intestine,CYP3A5,0.812533013205282
60,20,42,enterocyte of epithelium of small intestine,CYP2B6,0.5617481130654848
60,20,42,enterocyte of epithelium of small intestine,CYP2C8,0.32343709236357243
60,20,42,enterocyte of epithelium of small intestine,CYP2C9,0.5968307322929172
60,20,42,enterocyte of epithelium of small intestine,CYP1A2,
60,20,42,enterocyte of epithelium of small intestine,CYP7A1,-0.036430087122932636
60,20,42,enterocyte of epithelium of small intestine,UGT1A1,0.5619822806489148
60,20,42,enterocyte of epithelium of small intestine,UGT1A6,0.031929662218073925
60,20,42,enterocyte of epithelium of small intestine,SULT2A1,0.5218247298919568
60,20,42,enterocyte of epithelium of small intestine,GSTA1,0.1352701080432173
60,20,42,enterocyte of epithelium of small intestine,GSTA2,0.0376026510882988
60,20,42,enterocyte of epithelium of small intestine,ABCB1,0.7373349339735893
60,20,42,enterocyte of epithelium of small intestine,ABCC2,0.7592499221857635
60,20,42,enterocyte of epithelium of small intestine,ABCC3,0.5951020408163266
60,20,42,enterocyte of epithelium of small intestine,SLCO1B1,
60,20,42,enterocyte of epithelium of small intestine,G6PC1,0.6596662191309494
60,20,42,enterocyte of epithelium of small intestine,PCK1,0.37632653061224486
60,20,42,enterocyte of epithelium of small intestine,CPT1A,0.4753421368547419
60,20,42,enterocyte of epithelium of small intestine,NFKB1,0.28941176470588237
60,20,42,extravillous trophoblast,CYP3A4,-0.027578061964651884
60,20,42,extravillous trophoblast,CYP3A5,-0.014489040498450288
60,20,42,extravillous trophoblast,CYP2B6,
60,20,42,extravillous trophoblast,CYP2C8,-0.027578061964651884
60,20,42,extravillous trophoblast,CYP2C9,-0.03926389508190412
60,20,42,extravillous trophoblast,CYP1A2,
60,20,42,extravillous trophoblast,CYP7A1,-0.04404641127437255
60,20,42,extravillous trophoblast,UGT1A1,
60,20,42,extravillous trophoblast,UGT1A6,
60,20,42,extravillous trophoblast,SULT2A1,0.05161351809361336
60,20,42,extravillous trophoblast,GSTA1,0.0669590249004572
60,20,42,extravillous trophoblast,GSTA2,-0.09007587290631142
60,20,42,extravillous trophoblast,ABCB1,0.07853942854313731
60,20,42,extravillous trophoblast,ABCC2,0.034532479290353905
60,20,42,extravillous trophoblast,ABCC3,-0.07561362882702594
60,20,42,extravillous trophoblast,SLCO1B1,-0.03388949400138704
60,20,42,extravillous trophoblast,G6PC1,-0.03926389508190412
60,20,42,extravillous trophoblast,PCK1,-0.03388949400138704
60,20,42,extravillous trophoblast,CPT1A,0.009216187714792014
60,20,42,extravillous trophoblast,NFKB1,0.11202247041138376
60,20,42,hepatocyte,CYP3A4,0.7745786278126952
60,20,42,hepatocyte,CYP3A5,0.9122618151509588
60,20,42,hepatocyte,CYP2B6,0.8098711842718287
60,20,42,hepatocyte,CYP2C8,0.8414658330484549
60,20,42,hepatocyte,CYP2C9,0.9260644433009688
60,20,42,hepatocyte,CYP1A2,0.7336072686378446
60,20,42,hepatocyte,CYP7A1,0.6041202808593369
60,20,42,hepatocyte,UGT1A1,0.2262357438889128
60,20,42,hepatocyte,UGT1A6,0.1938133989385892
60,20,42,hepatocyte,SULT2A1,0.7074326128241122
60,20,42,hepatocyte,GSTA1,-0.06513858102608969
60,20,42,hepatocyte,GSTA2,0.005107101391963786
60,20,42,hepatocyte,ABCB1,0.7512193606759119
60,20,42,hepatocyte,ABCC2,0.8605531296946075
60,20,42,hepatocyte,ABCC3,0.8179953423295876
60,20,42,hepatocyte,SLCO1B1,0.8608962224772143
60,20,42,hepatocyte,G6PC1,0.7897468099558855
60,20,42,hepatocyte,PCK1,0.7187514848017034
60,20,42,hepatocyte,CPT1A,0.8344760803553353
60,20,42,hepatocyte,NFKB1,0.7455547596737938
60,20,42,intestinal crypt stem cell,CYP3A4,0.6607503563007426
60,20,42,intestinal crypt stem cell,CYP3A5,0.806451612903226
60,20,42,intestinal crypt stem cell,CYP2B6,0.6181305112924048
60,20,42,intestinal crypt stem cell,CYP2C8,0.3061862178478973
60,20,42,intestinal crypt stem cell,CYP2C9,0.5029681859803689
60,20,42,intestinal crypt stem cell,CYP1A2,
60,20,42,intestinal crypt stem cell,CYP7A1,
60,20,42,intestinal crypt stem cell,UGT1A1,0.13489428661797037
60,20,42,intestinal crypt stem cell,UGT1A6,0.20412414523193154
60,20,42,intestinal crypt stem cell,SULT2A1,0.47046373902170546
60,20,42,intestinal crypt stem cell,GSTA1,0.5754032258064516
60,20,42,intestinal crypt stem cell,GSTA2,0.46833404375162524
60,20,42,intestinal crypt stem cell,ABCB1,0.6165322580645163
60,20,42,intestinal crypt stem cell,ABCC2,0.09773423017426641
60,20,42,intestinal crypt stem cell,ABCC3,0.7100806451612903
60,20,42,intestinal crypt stem cell,SLCO1B1,
60,20,42,intestinal crypt stem cell,G6PC1,0.2681055036459009
60,20,42,intestinal crypt stem cell,PCK1,0.6451612903225807
60,20,42,intestinal crypt stem cell,CPT1A,0.8431451612903227
60,20,42,intestinal crypt stem cell,NFKB1,0.8004032258064517
60,20,42,macrophage,CYP3A4,0.2359134579966452
60,20,42,macrophage,CYP3A5,0.15912688030722927
60,20,42,macrophage,CYP2B6,0.18484156524225018
60,20,42,macrophage,CYP2C8,0.15589689554642142
60,20,42,macrophage,CYP2C9,0.20783154837730985
60,20,42,macrophage,CYP1A2,0.11370489408530625
60,20,42,macrophage,CYP7A1,-0.0013865878279848251
60,20,42,macrophage,UGT1A1,0.2006907741552002
60,20,42,macrophage,UGT1A6,0.1816760951060051
60,20,42,macrophage,SULT2A1,0.1597496060757645
60,20,42,macrophage,GSTA1,0.033708904004860714
60,20,42,macrophage,GSTA2,0.04690335261989226
60,20,42,macrophage,ABCB1,0.06504251683698649
60,20,42,macrophage,ABCC2,0.17903733415275952
60,20,42,macrophage,ABCC3,-0.012613010655386513
60,20,42,macrophage,SLCO1B1,0.22445624369449327
60,20,42,macrophage,G6PC1,0.1757978021425555
60,20,42,macrophage,PCK1,0.20452184541108506
60,20,42,macrophage,CPT1A,-0.017261980873308522
60,20,42,macrophage,NFKB1,-0.07719084960852884
60,20,42,monocyte,CYP3A4,0.321165041539343
60,20,42,monocyte,CYP3A5,0.22351754610766617
60,20,42,monocyte,CYP2B6,0.27842124150102127
60,20,42,monocyte,CYP2C8,0.26682245074528277
60,20,42,monocyte,CYP2C9,0.2721426572317003
60,20,42,monocyte,CYP1A2,0.16240108871079972
60,20,42,monocyte,CYP7A1,0.017024957038052516
60,20,42,monocyte,UGT1A1,0.19127847195308378
60,20,42,monocyte,UGT1A6,0.07017098874977448
60,20,42,monocyte,SULT2A1,0.2672761808670465
60,20,42,monocyte,GSTA1,0.08866208487496227
60,20,42,monocyte,GSTA2,0.029802655142243784
60,20,42,monocyte,ABCB1,0.06309531619022131
60,20,42,monocyte,ABCC2,0.2484919405526893
60,20,42,monocyte,ABCC3,0.046769630675903125
60,20,42,monocyte,SLCO1B1,0.27877733126478005
60,20,42,monocyte,G6PC1,0.2875180130742505
60,20,42,monocyte,PCK1,0.23054504388307237
60,20,42,monocyte,CPT1A,-0.024367352532065786
60,20,42,monocyte,NFKB1,-0.05862944704291443
60,20,42,natural killer cell,CYP3A4,0.22402889923995373
60,20,42,natural killer cell,CYP3A5,0.16956765268043514
60,20,42,natural killer cell,CYP2B6,0.23621876911336828
60,20,42,natural killer cell,CYP2C8,0.19596943436794334
60,20,42,natural killer cell,CYP2C9,0.2061124065432046
60,20,42,natural killer cell,CYP1A2,0.23218390080937143
60,20,42,natural killer cell,CYP7A1,0.06375499099420082
60,20,42,natural killer cell,UGT1A1,0.15249257520902484
60,20,42,natural killer cell,UGT1A6,0.16154629769881876
60,20,42,natural killer cell,SULT2A1,0.14835853117658723
60,20,42,natural killer cell,GSTA1,0.04326399923621078
60,20,42,natural killer cell,GSTA2,0.04201617259018487
60,20,42,natural killer cell,ABCB1,0.004304536880612079
60,20,42,natural killer cell,ABCC2,0.25017966519716855
60,20,42,natural killer cell,ABCC3,0.17580954947201344
60,20,42,natural killer cell,SLCO1B1,0.2589719244546054
60,20,42,natural killer cell,G6PC1,0.21137814849111428
60,20,42,natural killer cell,PCK1,0.11171781785056718
60,20,42,natural killer cell,CPT1A,-0.030137109325232198
60,20,42,natural killer cell,NFKB1,-0.0065001158085819764
60,20,123,"CD4-positive, alpha-beta T cell",CYP3A4,0.3272303031756019
60,20,123,"CD4-positive, alpha-beta T cell",CYP3A5,0.29678934934901235
60,20,123,"CD4-positive, alpha-beta T cell",CYP2B6,0.36640127645133086
60,20,123,"CD4-positive, alpha-beta T cell",CYP2C8,0.32842637214040216
60,20,123,"CD4-positive, alpha-beta T cell",CYP2C9,0.36937354337876604
60,20,123,"CD4-positive, alpha-beta T cell",CYP1A2,0.15433144000957802
60,20,123,"CD4-positive, alpha-beta T cell",CYP7A1,-0.018097029077953374
60,20,123,"CD4-positive, alpha-beta T cell",UGT1A1,0.17431374255344814
60,20,123,"CD4-positive, alpha-beta T cell",UGT1A6,0.07567123563159395
60,20,123,"CD4-positive, alpha-beta T cell",SULT2A1,0.29037444249360034
60,20,123,"CD4-positive, alpha-beta T cell",GSTA1,0.020992247831878787
60,20,123,"CD4-positive, alpha-beta T cell",GSTA2,0.04949088148139415
60,20,123,"CD4-positive, alpha-beta T cell",ABCB1,0.1626024475889659
60,20,123,"CD4-positive, alpha-beta T cell",ABCC2,0.2902918566404767
60,20,123,"CD4-positive, alpha-beta T cell",ABCC3,0.27843121677628535
60,20,123,"CD4-positive, alpha-beta T cell",SLCO1B1,0.30072589293698787
60,20,123,"CD4-positive, alpha-beta T cell",G6PC1,0.289814433747624
60,20,123,"CD4-positive, alpha-beta T cell",PCK1,0.2669186725809259
60,20,123,"CD4-positive, alpha-beta T cell",CPT1A,0.0978837656663558
60,20,123,"CD4-positive, alpha-beta T cell",NFKB1,0.1072089207400704
60,20,123,"CD8-positive, alpha-beta T cell",CYP3A4,0.10815285218211969
60,20,123,"CD8-positive, alpha-beta T cell",CYP3A5,0.08227077406773932
60,20,123,"CD8-positive, alpha-beta T cell",CYP2B6,0.10618652340249256
60,20,123,"CD8-positive, alpha-beta T cell",CYP2C8,0.09306368954066345
60,20,123,"CD8-positive, alpha-beta T cell",CYP2C9,0.09362123483122964
60,20,123,"CD8-positive, alpha-beta T cell",CYP1A2,0.03125727919151675
60,20,123,"CD8-positive, alpha-beta T cell",CYP7A1,0.03375707283119604
60,20,123,"CD8-positive, alpha-beta T cell",UGT1A1,0.11812517226002492
60,20,123,"CD8-positive, alpha-beta T cell",UGT1A6,0.07113279081244925
60,20,123,"CD8-positive, alpha-beta T cell",SULT2A1,0.08964125803231698
60,20,123,"CD8-positive, alpha-beta T cell",GSTA1,0.0749913717525104
60,20,123,"CD8-positive, alpha-beta T cell",GSTA2,0.04077043094958489
60,20,123,"CD8-positive, alpha-beta T cell",ABCB1,-0.006459452089283631
60,20,123,"CD8-positive, alpha-beta T cell",ABCC2,0.08012592332324764
60,20,123,"CD8-positive, alpha-beta T cell",ABCC3,0.07213733244346007
60,20,123,"CD8-positive, alpha-beta T cell",SLCO1B1,0.1790266481998788
60,20,123,"CD8-positive, alpha-beta T cell",G6PC1,0.06644145501202726
60,20,123,"CD8-positive, alpha-beta T cell",PCK1,0.09023936393095427
60,20,123,"CD8-positive, alpha-beta T cell",CPT1A,-0.03324510228046621
60,20,123,"CD8-positive, alpha-beta T cell",NFKB1,0.0018506782840008028
60,20,123,enterocyte of epithelium of large intestine,CYP3A4,0.2924883341762746
60,20,123,enterocyte of epithelium of large intestine,CYP3A5,0.22963222634712413
60,20,123,enterocyte of epithelium of large intestine,CYP2B6,0.6703289946758336
60,20,123,enterocyte of epithelium of large intestine,CYP2C8,0.23272189648467378
60,20,123,enterocyte of epithelium of large intestine,CYP2C9,0.3360449778002572
60,20,123,enterocyte of epithelium of large intestine,CYP1A2,0.07490310061384123
60,20,123,enterocyte of epithelium of large intestine,CYP7A1,-0.06120653364445311
60,20,123,enterocyte of epithelium of large intestine,UGT1A1,0.24916580283869777
60,20,123,enterocyte of epithelium of large intestine,UGT1A6,-0.139306121803583
60,20,123,enterocyte of epithelium of large intestine,SULT2A1,0.06048458886835815
60,20,123,enterocyte of epithelium of large intestine,GSTA1,0.06721414479788078
60,20,123,enterocyte of epithelium of large intestine,GSTA2,0.03514125224970069
60,20,123,enterocyte of epithelium of large intestine,ABCB1,0.3304241106427455
60,20,123,enterocyte of epithelium of large intestine,ABCC2,0.13114819212780712
60,20,123,enterocyte of epithelium of large intestine,ABCC3,0.15672157220104357
60,20,123,enterocyte of epithelium of large intestine,SLCO1B1,-0.04083572005798234
60,20,123,enterocyte of epithelium of large intestine,G6PC1,0.21876721818499345
60,20,123,enterocyte of epithelium of large intestine,PCK1,0.05881297949059256
60,20,123,enterocyte of epithelium of large intestine,CPT1A,0.43109241634663265
60,20,123,enterocyte of epithelium of large intestine,NFKB1,0.26070388692684654
60,20,123,enterocyte of epithelium of small intestine,CYP3A4,0.5887635054021607
60,20,123,enterocyte of epithelium of small intestine,CYP3A5,0.7445378151260503
60,20,123,enterocyte of epithelium of small intestine,CYP2B6,0.6300244950541404
60,20,123,enterocyte of epithelium of small intestine,CYP2C8,0.2409842888981427
60,20,123,enterocyte of epithelium of small intestine,CYP2C9,0.6142136854741896
60,20,123,enterocyte of epithelium of small intestine,CYP1A2,
60,20,123,enterocyte of epithelium of small intestine,CYP7A1,0.057463367016672456
60,20,123,enterocyte of epithelium of small intestine,UGT1A1,0.6362064825930372
60,20,123,enterocyte of epithelium of small intestine,UGT1A6,0.14358748450635753
60,20,123,enterocyte of epithelium of small intestine,SULT2A1,0.5114648612485337
60,20,123,enterocyte of epithelium of small intestine,GSTA1,0.16744297719087634
60,20,123,enterocyte of epithelium of small intestine,GSTA2,0.05627986267799094
60,20,123,enterocyte of epithelium of small intestine,ABCB1,0.7251380552220887
60,20,123,enterocyte of epithelium of small intestine,ABCC2,0.7106362545018007
60,20,123,enterocyte of epithelium of small intestine,ABCC3,0.5365186074429772
60,20,123,enterocyte of epithelium of small intestine,SLCO1B1,
60,20,123,enterocyte of epithelium of small intestine,G6PC1,0.6249671800654863
60,20,123,enterocyte of epithelium of small intestine,PCK1,0.35951980792316923
60,20,123,enterocyte of epithelium of small intestine,CPT1A,0.49128451380552224
60,20,123,enterocyte of epithelium of small intestine,NFKB1,0.20739495798319327
60,20,123,extravillous trophoblast,CYP3A4,-0.027577900280497718
60,20,123,extravillous trophoblast,CYP3A5,0.019506262659101273
60,20,123,extravillous trophoblast,CYP2B6,
60,20,123,extravillous trophoblast,CYP2C8,-0.027578521397383426
60,20,123,extravillous trophoblast,CYP2C9,0.15222032080592937
60,20,123,extravillous trophoblast,CYP1A2,
60,20,123,extravillous trophoblast,CYP7A1,0.1156211517296932
60,20,123,extravillous trophoblast,UGT1A1,
60,20,123,extravillous trophoblast,UGT1A6,
60,20,123,extravillous trophoblast,SULT2A1,0.06514248015800363
60,20,123,extravillous trophoblast,GSTA1,0.06698208339196095
60,20,123,extravillous trophoblast,GSTA2,0.09830174872775961
60,20,123,extravillous trophoblast,ABCB1,-0.006782376018192767
60,20,123,extravillous trophoblast,ABCC2,0.06230962684568516
60,20,123,extravillous trophoblast,ABCC3,0.0014931229235822475
60,20,123,extravillous trophoblast,SLCO1B1,-0.03388929531468528
60,20,123,extravillous trophoblast,G6PC1,-0.03926366488626261
60,20,123,extravillous trophoblast,PCK1,-0.03388929531468528
60,20,123,extravillous trophoblast,CPT1A,0.01854189680243173
60,20,123,extravillous trophoblast,NFKB1,0.17668828692494468
60,20,123,hepatocyte,CYP3A4,0.7733401157026494
60,20,123,hepatocyte,CYP3A5,0.9087591143810659
60,20,123,hepatocyte,CYP2B6,0.791695963876945
60,20,123,hepatocyte,CYP2C8,0.8208395641775855
60,20,123,hepatocyte,CYP2C9,0.9126684755343756
60,20,123,hepatocyte,CYP1A2,0.7133494296185795
60,20,123,hepatocyte,CYP7A1,0.5810085019625877
60,20,123,hepatocyte,UGT1A1,0.19370915906859185
60,20,123,hepatocyte,UGT1A6,0.1363008160879777
60,20,123,hepatocyte,SULT2A1,0.7041925492576747
60,20,123,hepatocyte,GSTA1,-0.04958824128150365
60,20,123,hepatocyte,GSTA2,0.07275000735682383
60,20,123,hepatocyte,ABCB1,0.7200189623681534
60,20,123,hepatocyte,ABCC2,0.8673447323548815
60,20,123,hepatocyte,ABCC3,0.7879664398270324
60,20,123,hepatocyte,SLCO1B1,0.8551597001064027
60,20,123,hepatocyte,G6PC1,0.8054259005840168
60,20,123,hepatocyte,PCK1,0.7106939674813914
60,20,123,hepatocyte,CPT1A,0.8352668157209858
60,20,123,hepatocyte,NFKB1,0.741163209436969
60,20,123,intestinal crypt stem cell,CYP3A4,0.5782041288876764
60,20,123,intestinal crypt stem cell,CYP3A5,0.7975806451612905
60,20,123,intestinal crypt stem cell,CYP2B6,0.6758863192545682
60,20,123,intestinal crypt stem cell,CYP2C8,0.3061862178478973
60,20,123,intestinal crypt stem cell,CYP2C9,0.5332608240903306
60,20,123,intestinal crypt stem cell,CYP1A2,
60,20,123,intestinal crypt stem cell,CYP7A1,
60,20,123,intestinal crypt stem cell,UGT1A1,0.29993590961763944
60,20,123,intestinal crypt stem cell,UGT1A6,0.12247448713915891
60,20,123,intestinal crypt stem cell,SULT2A1,0.4638659994523326
60,20,123,intestinal crypt stem cell,GSTA1,0.5818548387096775
60,20,123,intestinal crypt stem cell,GSTA2,0.5162464787765012
60,20,123,intestinal crypt stem cell,ABCB1,0.7306451612903226
60,20,123,intestinal crypt stem cell,ABCC2,0.15724811060449134
60,20,123,intestinal crypt stem cell,ABCC3,0.7669354838709678
60,20,123,intestinal crypt stem cell,SLCO1B1,
60,20,123,intestinal crypt stem cell,G6PC1,0.40916584415893636
60,20,123,intestinal crypt stem cell,PCK1,0.6125
60,20,123,intestinal crypt stem cell,CPT1A,0.7875
60,20,123,intestinal crypt stem cell,NFKB1,0.6842741935483871
60,20,123,macrophage,CYP3A4,0.2575951511664648
60,20,123,macrophage,CYP3A5,0.1524737912510546
60,20,123,macrophage,CYP2B6,0.1854835076114524
60,20,123,macrophage,CYP2C8,0.18660523221115238
60,20,123,macrophage,CYP2C9,0.21264277968837877
60,20,123,macrophage,CYP1A2,0.09104027152490272
60,20,123,macrophage,CYP7A1,-0.0026183557483253407
60,20,123,macrophage,UGT1A1,0.17449026127361147
