iteration,cell_type,gene,rho
12,intestinal crypt stem cell,UGT1A1,-0.04207020496197397
12,intestinal crypt stem cell,UGT1A6,0.08416117973318009
12,intestinal crypt stem cell,SULT2A1,0.29976622138714026
12,intestinal crypt stem cell,GSTA1,0.45825028864862166
12,intestinal crypt stem cell,GSTA2,0.31758236310744736
12,intestinal crypt stem cell,ABCB1,0.6069455813587055
12,intestinal crypt stem cell,ABCC2,-0.013099276222732763
12,intestinal crypt stem cell,ABCC3,0.5483537936800454
12,intestinal crypt stem cell,SLCO1B1,
12,intestinal crypt stem cell,G6PC1,0.35252961393388377
12,intestinal crypt stem cell,PCK1,0.5055354169553578
12,intestinal crypt stem cell,CPT1A,0.640267049901935
12,intestinal crypt stem cell,NFKB1,0.5902596082535622
12,macrophage,CYP3A4,0.20213598511624303
12,macrophage,CYP3A5,0.11327606418619011
12,macrophage,CYP2B6,0.15044351178526272
12,macrophage,CYP2C8,0.1295209396997074
12,macrophage,CYP2C9,0.14451607403955413
12,macrophage,CYP1A2,0.13795062057343707
12,macrophage,CYP7A1,-0.012153514445186024
12,macrophage,UGT1A1,0.20576058539305828
12,macrophage,UGT1A6,0.08898567929451437
12,macrophage,SULT2A1,0.1371378917310257
12,macrophage,GSTA1,0.010702329391174027
12,macrophage,GSTA2,0.018140610246825346
12,macrophage,ABCB1,0.02861892287427423
12,macrophage,ABCC2,0.12538657466693873
12,macrophage,ABCC3,-0.008509626648647057
12,macrophage,SLCO1B1,0.15437792420483343
12,macrophage,G6PC1,0.11767828248081337
12,macrophage,PCK1,0.16482423457444295
12,macrophage,CPT1A,-0.06129783065311266
12,macrophage,NFKB1,-0.07467000972891438
12,monocyte,CYP3A4,0.21307564180768385
12,monocyte,CYP3A5,0.15173745205453235
12,monocyte,CYP2B6,0.20509289413159854
12,monocyte,CYP2C8,0.14193275587880905
12,monocyte,CYP2C9,0.15716854840762948
12,monocyte,CYP1A2,0.1335403552431869
12,monocyte,CYP7A1,-0.01781472547416806
12,monocyte,UGT1A1,0.1838344203860588
12,monocyte,UGT1A6,0.0752230745259789
12,monocyte,SULT2A1,0.1882072075257369
12,monocyte,GSTA1,0.03286069446825198
12,monocyte,GSTA2,-0.01040998446563883
12,monocyte,ABCB1,0.04437734598763013
12,monocyte,ABCC2,0.20578296209613087
12,monocyte,ABCC3,0.04373403781267527
12,monocyte,SLCO1B1,0.23124964883691754
12,monocyte,G6PC1,0.14215855435796648
12,monocyte,PCK1,0.15771547467786315
12,monocyte,CPT1A,-0.07711854672713866
12,monocyte,NFKB1,-0.051122474216403674
12,natural killer cell,CYP3A4,0.13908330538416427
12,natural killer cell,CYP3A5,0.1477340021823073
12,natural killer cell,CYP2B6,0.15198216014488874
12,natural killer cell,CYP2C8,0.13450568584841813
12,natural killer cell,CYP2C9,0.1441475743756738
12,natural killer cell,CYP1A2,0.1559136619350053
12,natural killer cell,CYP7A1,-0.010150128477113659
12,natural killer cell,UGT1A1,0.12357399129263277
12,natural killer cell,UGT1A6,0.11667276387032538
12,natural killer cell,SULT2A1,0.13167179603829668
12,natural killer cell,GSTA1,0.0008622298878167448
12,natural killer cell,GSTA2,0.036976108530069704
12,natural killer cell,ABCB1,0.011191935797737817
12,natural killer cell,ABCC2,0.15729129361512728
12,natural killer cell,ABCC3,0.11081126785963463
12,natural killer cell,SLCO1B1,0.2163357075898199
12,natural killer cell,G6PC1,0.15736022035633784
12,natural killer cell,PCK1,0.0731240474982965
12,natural killer cell,CPT1A,-0.019362375513785637
12,natural killer cell,NFKB1,-0.019432741816908346
13,"CD4-positive, alpha-beta T cell",CYP3A4,0.20602453125868497
13,"CD4-positive, alpha-beta T cell",CYP3A5,0.22974200540685658
13,"CD4-positive, alpha-beta T cell",CYP2B6,0.25794886239591286
13,"CD4-positive, alpha-beta T cell",CYP2C8,0.22830829268156633
13,"CD4-positive, alpha-beta T cell",CYP2C9,0.27053132414179426
13,"CD4-positive, alpha-beta T cell",CYP1A2,0.054615082675838166
13,"CD4-positive, alpha-beta T cell",CYP7A1,-0.00942680788803509
13,"CD4-positive, alpha-beta T cell",UGT1A1,0.09927853144402857
13,"CD4-positive, alpha-beta T cell",UGT1A6,0.028030739281943197
13,"CD4-positive, alpha-beta T cell",SULT2A1,0.17501524257790596
13,"CD4-positive, alpha-beta T cell",GSTA1,0.0018263997559787178
13,"CD4-positive, alpha-beta T cell",GSTA2,0.05230236674342167
13,"CD4-positive, alpha-beta T cell",ABCB1,0.033953830257451884
13,"CD4-positive, alpha-beta T cell",ABCC2,0.20947230973352898
13,"CD4-positive, alpha-beta T cell",ABCC3,0.20687483897188386
13,"CD4-positive, alpha-beta T cell",SLCO1B1,0.17074990550079155
13,"CD4-positive, alpha-beta T cell",G6PC1,0.1401427924128919
13,"CD4-positive, alpha-beta T cell",PCK1,0.1842622044340362
13,"CD4-positive, alpha-beta T cell",CPT1A,0.020217837017542723
13,"CD4-positive, alpha-beta T cell",NFKB1,0.03236689138101925
13,"CD8-positive, alpha-beta T cell",CYP3A4,0.08643895247055626
13,"CD8-positive, alpha-beta T cell",CYP3A5,0.06140248727617539
13,"CD8-positive, alpha-beta T cell",CYP2B6,0.10060331483664932
13,"CD8-positive, alpha-beta T cell",CYP2C8,0.07767581107468363
13,"CD8-positive, alpha-beta T cell",CYP2C9,0.09920498024955245
13,"CD8-positive, alpha-beta T cell",CYP1A2,-0.010351247841853994
13,"CD8-positive, alpha-beta T cell",CYP7A1,-0.009061550299515799
13,"CD8-positive, alpha-beta T cell",UGT1A1,0.06193149630997188
13,"CD8-positive, alpha-beta T cell",UGT1A6,0.09908830029195054
13,"CD8-positive, alpha-beta T cell",SULT2A1,0.05869199703729676
13,"CD8-positive, alpha-beta T cell",GSTA1,0.05185921624913209
13,"CD8-positive, alpha-beta T cell",GSTA2,0.028891155688414258
13,"CD8-positive, alpha-beta T cell",ABCB1,-0.03985598901048023
13,"CD8-positive, alpha-beta T cell",ABCC2,0.03584577481157372
13,"CD8-positive, alpha-beta T cell",ABCC3,0.04485020615363094
13,"CD8-positive, alpha-beta T cell",SLCO1B1,0.11484279207244413
13,"CD8-positive, alpha-beta T cell",G6PC1,0.05409558723362453
13,"CD8-positive, alpha-beta T cell",PCK1,0.05074246556965549
13,"CD8-positive, alpha-beta T cell",CPT1A,-0.0016991221504813097
13,"CD8-positive, alpha-beta T cell",NFKB1,-0.00986766645983526
13,enterocyte of epithelium of large intestine,CYP3A4,0.15196804341698572
13,enterocyte of epithelium of large intestine,CYP3A5,0.0657672053175321
13,enterocyte of epithelium of large intestine,CYP2B6,0.27424010625341355
13,enterocyte of epithelium of large intestine,CYP2C8,0.16601400750700546
13,enterocyte of epithelium of large intestine,CYP2C9,0.21883809640931942
13,enterocyte of epithelium of large intestine,CYP1A2,-0.12299644696008073
13,enterocyte of epithelium of large intestine,CYP7A1,0.1330369732425363
13,enterocyte of epithelium of large intestine,UGT1A1,0.29215820679605975
13,enterocyte of epithelium of large intestine,UGT1A6,0.22011330544130228
13,enterocyte of epithelium of large intestine,SULT2A1,0.14194855681516322
13,enterocyte of epithelium of large intestine,GSTA1,0.12818118565282383
13,enterocyte of epithelium of large intestine,GSTA2,0.12622349898087068
13,enterocyte of epithelium of large intestine,ABCB1,0.32439020085360565
13,enterocyte of epithelium of large intestine,ABCC2,0.14016383367825047
13,enterocyte of epithelium of large intestine,ABCC3,0.022031655694999788
13,enterocyte of epithelium of large intestine,SLCO1B1,0.00629610638009006
13,enterocyte of epithelium of large intestine,G6PC1,0.0200737508619761
13,enterocyte of epithelium of large intestine,PCK1,0.028658192285370237
13,enterocyte of epithelium of large intestine,CPT1A,0.1734310317136169
13,enterocyte of epithelium of large intestine,NFKB1,0.2528167632980897
13,enterocyte of epithelium of small intestine,CYP3A4,0.5404743347158837
13,enterocyte of epithelium of small intestine,CYP3A5,0.6281059540553212
13,enterocyte of epithelium of small intestine,CYP2B6,0.37897822506752055
13,enterocyte of epithelium of small intestine,CYP2C8,0.13607216176577816
13,enterocyte of epithelium of small intestine,CYP2C9,0.4905063291139241
13,enterocyte of epithelium of small intestine,CYP1A2,
13,enterocyte of epithelium of small intestine,CYP7A1,-0.05590651949078736
13,enterocyte of epithelium of small intestine,UGT1A1,0.48093212429294063
13,enterocyte of epithelium of small intestine,UGT1A6,0.09701036888504624
13,enterocyte of epithelium of small intestine,SULT2A1,0.47532202677932883
13,enterocyte of epithelium of small intestine,GSTA1,0.13849038912330053
13,enterocyte of epithelium of small intestine,GSTA2,-0.01001918673079269
13,enterocyte of epithelium of small intestine,ABCB1,0.625925925925926
13,enterocyte of epithelium of small intestine,ABCC2,0.6582618342426662
13,enterocyte of epithelium of small intestine,ABCC3,0.3774261603375528
13,enterocyte of epithelium of small intestine,SLCO1B1,
13,enterocyte of epithelium of small intestine,G6PC1,0.5260809091991775
13,enterocyte of epithelium of small intestine,PCK1,0.22585560243788094
13,enterocyte of epithelium of small intestine,CPT1A,0.31165025785278955
13,enterocyte of epithelium of small intestine,NFKB1,0.24918101958362474
13,extravillous trophoblast,CYP3A4,-0.015886625404124548
13,extravillous trophoblast,CYP3A5,0.07231455274554639
13,extravillous trophoblast,CYP2B6,
13,extravillous trophoblast,CYP2C8,-0.01121011291467656
13,extravillous trophoblast,CYP2C9,0.2530323348592647
13,extravillous trophoblast,CYP1A2,
13,extravillous trophoblast,CYP7A1,-0.022561381032187904
13,extravillous trophoblast,UGT1A1,
13,extravillous trophoblast,UGT1A6,
13,extravillous trophoblast,SULT2A1,0.02023810504937674
13,extravillous trophoblast,GSTA1,-0.030034324942791762
13,extravillous trophoblast,GSTA2,0.08719175076224008
13,extravillous trophoblast,ABCB1,-0.025927330322137572
13,extravillous trophoblast,ABCC2,0.14338111143453178
13,extravillous trophoblast,ABCC3,0.04395935407872903
13,extravillous trophoblast,SLCO1B1,-0.019497782064650734
13,extravillous trophoblast,G6PC1,-0.022561281458391366
13,extravillous trophoblast,PCK1,-0.015886625404124548
13,extravillous trophoblast,CPT1A,0.0487403928242104
13,extravillous trophoblast,NFKB1,0.09260263450952388
13,hepatocyte,CYP3A4,0.752098146173306
13,hepatocyte,CYP3A5,0.8834821498022428
13,hepatocyte,CYP2B6,0.7879163097890579
13,hepatocyte,CYP2C8,0.8376785276905656
13,hepatocyte,CYP2C9,0.9147775326092431
13,hepatocyte,CYP1A2,0.6161060357910474
13,hepatocyte,CYP7A1,0.5360329422457254
13,hepatocyte,UGT1A1,0.17368338332220773
13,hepatocyte,UGT1A6,0.15477146451550566
13,hepatocyte,SULT2A1,0.7094802365836969
13,hepatocyte,GSTA1,-0.07744875013921543
13,hepatocyte,GSTA2,0.06345550446923283
13,hepatocyte,ABCB1,0.7079766187280611
13,hepatocyte,ABCC2,0.8467544702156103
13,hepatocyte,ABCC3,0.7871417361310254
13,hepatocyte,SLCO1B1,0.850243517665267
13,hepatocyte,G6PC1,0.7757753676709808
13,hepatocyte,PCK1,0.7107357388892799
13,hepatocyte,CPT1A,0.7801188410762103
13,hepatocyte,NFKB1,0.6876292440281307
13,intestinal crypt stem cell,CYP3A4,0.3851145465059704
13,intestinal crypt stem cell,CYP3A5,0.5840737824512363
13,intestinal crypt stem cell,CYP2B6,0.43893424428408095
13,intestinal crypt stem cell,CYP2C8,0.21287827814863203
13,intestinal crypt stem cell,CYP2C9,0.30534201986306164
13,intestinal crypt stem cell,CYP1A2,
13,intestinal crypt stem cell,CYP7A1,
13,intestinal crypt stem cell,UGT1A1,0.03442411273866703
13,intestinal crypt stem cell,UGT1A6,0.08416117973318009
13,intestinal crypt stem cell,SULT2A1,0.3786095753602559
13,intestinal crypt stem cell,GSTA1,0.4482121049857392
13,intestinal crypt stem cell,GSTA2,0.3540972011712748
13,intestinal crypt stem cell,ABCB1,0.7186329146536601
13,intestinal crypt stem cell,ABCC2,0.045884939378781346
13,intestinal crypt stem cell,ABCC3,0.5057035205095207
13,intestinal crypt stem cell,SLCO1B1,
13,intestinal crypt stem cell,G6PC1,0.07908669223184187
13,intestinal crypt stem cell,PCK1,0.6658662050739198
13,intestinal crypt stem cell,CPT1A,0.5418087607789158
13,intestinal crypt stem cell,NFKB1,0.567071716914871
13,macrophage,CYP3A4,0.16837757384528243
13,macrophage,CYP3A5,0.12599638019537587
13,macrophage,CYP2B6,0.1301299941104124
13,macrophage,CYP2C8,0.11260446456173039
13,macrophage,CYP2C9,0.13762847438611142
13,macrophage,CYP1A2,0.10241201590941086
13,macrophage,CYP7A1,-0.011196859608818008
13,macrophage,UGT1A1,0.17361802792010134
13,macrophage,UGT1A6,0.10363005988469465
13,macrophage,SULT2A1,0.1034498372182753
13,macrophage,GSTA1,0.01958176200254444
13,macrophage,GSTA2,0.006242087070459365
13,macrophage,ABCB1,0.045853769977811015
13,macrophage,ABCC2,0.11824518020630533
13,macrophage,ABCC3,-0.022385209016101325
13,macrophage,SLCO1B1,0.15937810349687956
13,macrophage,G6PC1,0.11016757576777488
13,macrophage,PCK1,0.13423652983189013
13,macrophage,CPT1A,-0.06829286065598188
13,macrophage,NFKB1,-0.06817958133877637
13,monocyte,CYP3A4,0.24193459091404798
13,monocyte,CYP3A5,0.1949974791488401
13,monocyte,CYP2B6,0.15040102051262905
13,monocyte,CYP2C8,0.17358119047968673
13,monocyte,CYP2C9,0.18061518653329936
13,monocyte,CYP1A2,0.13639695046064879
13,monocyte,CYP7A1,0.009029134054786543
13,monocyte,UGT1A1,0.22169569518714985
13,monocyte,UGT1A6,0.08498408428871375
13,monocyte,SULT2A1,0.1558947542981332
13,monocyte,GSTA1,0.040527278106155154
13,monocyte,GSTA2,-0.008447016137253651
13,monocyte,ABCB1,0.019348928648046375
13,monocyte,ABCC2,0.21683150565233772
13,monocyte,ABCC3,0.016205071261322423
13,monocyte,SLCO1B1,0.1374298655395813
13,monocyte,G6PC1,0.18664348629656116
13,monocyte,PCK1,0.1513155172057962
13,monocyte,CPT1A,-0.061165649621719935
13,monocyte,NFKB1,-0.06415450915300915
13,natural killer cell,CYP3A4,0.1659861939944003
13,natural killer cell,CYP3A5,0.1292268378930324
13,natural killer cell,CYP2B6,0.1449322682229862
13,natural killer cell,CYP2C8,0.13750764821204914
13,natural killer cell,CYP2C9,0.1483855224276372
13,natural killer cell,CYP1A2,0.17617469704937563
13,natural killer cell,CYP7A1,0.05536047361003791
13,natural killer cell,UGT1A1,0.09889101195397255
13,natural killer cell,UGT1A6,0.1058506139380579
13,natural killer cell,SULT2A1,0.14141743498814266
13,natural killer cell,GSTA1,0.004879323961573188
13,natural killer cell,GSTA2,0.04159892473042081
13,natural killer cell,ABCB1,-0.004218288889791862
13,natural killer cell,ABCC2,0.18658944235450634
13,natural killer cell,ABCC3,0.1297585177337473
13,natural killer cell,SLCO1B1,0.2116370023998218
13,natural killer cell,G6PC1,0.16494233271722938
13,natural killer cell,PCK1,0.08495616113671944
13,natural killer cell,CPT1A,-0.028265535067520307
13,natural killer cell,NFKB1,-0.009104289015628377
14,"CD4-positive, alpha-beta T cell",CYP3A4,0.1768545006592808
14,"CD4-positive, alpha-beta T cell",CYP3A5,0.20728577572995097
14,"CD4-positive, alpha-beta T cell",CYP2B6,0.22174588199633422
14,"CD4-positive, alpha-beta T cell",CYP2C8,0.17177339827417923
14,"CD4-positive, alpha-beta T cell",CYP2C9,0.2357911193203883
14,"CD4-positive, alpha-beta T cell",CYP1A2,0.019687744304919964
14,"CD4-positive, alpha-beta T cell",CYP7A1,-0.009185269968905318
14,"CD4-positive, alpha-beta T cell",UGT1A1,0.05817634452613391
14,"CD4-positive, alpha-beta T cell",UGT1A6,0.05340076592121089
14,"CD4-positive, alpha-beta T cell",SULT2A1,0.14754623576046308
14,"CD4-positive, alpha-beta T cell",GSTA1,0.027148081973469153
14,"CD4-positive, alpha-beta T cell",GSTA2,0.018296738848657818
14,"CD4-positive, alpha-beta T cell",ABCB1,0.029453034466024954
14,"CD4-positive, alpha-beta T cell",ABCC2,0.21267123243079042
14,"CD4-positive, alpha-beta T cell",ABCC3,0.18863099530862346
14,"CD4-positive, alpha-beta T cell",SLCO1B1,0.1816273090526973
14,"CD4-positive, alpha-beta T cell",G6PC1,0.12001375523277329
14,"CD4-positive, alpha-beta T cell",PCK1,0.15928297488813803
14,"CD4-positive, alpha-beta T cell",CPT1A,0.022560509620988614
14,"CD4-positive, alpha-beta T cell",NFKB1,0.022012933804278503
14,"CD8-positive, alpha-beta T cell",CYP3A4,0.046883234411079396
14,"CD8-positive, alpha-beta T cell",CYP3A5,0.04973193329090845
14,"CD8-positive, alpha-beta T cell",CYP2B6,0.03669739204047193
14,"CD8-positive, alpha-beta T cell",CYP2C8,0.057993616274142595
14,"CD8-positive, alpha-beta T cell",CYP2C9,0.041713983793249136
14,"CD8-positive, alpha-beta T cell",CYP1A2,-0.006186652972878563
14,"CD8-positive, alpha-beta T cell",CYP7A1,-0.010017890782942991
14,"CD8-positive, alpha-beta T cell",UGT1A1,0.019881764796637634
14,"CD8-positive, alpha-beta T cell",UGT1A6,0.09240443863915591
14,"CD8-positive, alpha-beta T cell",SULT2A1,-0.011072781117086103
14,"CD8-positive, alpha-beta T cell",GSTA1,0.026440931898419135
14,"CD8-positive, alpha-beta T cell",GSTA2,0.013208454174809509
14,"CD8-positive, alpha-beta T cell",ABCB1,-0.0580209758255315
14,"CD8-positive, alpha-beta T cell",ABCC2,0.02691649794236222
14,"CD8-positive, alpha-beta T cell",ABCC3,0.028384949177859935
14,"CD8-positive, alpha-beta T cell",SLCO1B1,0.08001950887288863
14,"CD8-positive, alpha-beta T cell",G6PC1,0.012913366352794537
14,"CD8-positive, alpha-beta T cell",PCK1,0.03503205931746851
14,"CD8-positive, alpha-beta T cell",CPT1A,-0.006995479048578679
14,"CD8-positive, alpha-beta T cell",NFKB1,0.012227292525610273
14,enterocyte of epithelium of large intestine,CYP3A4,0.21281638005533127
14,enterocyte of epithelium of large intestine,CYP3A5,0.0838654474607848
14,enterocyte of epithelium of large intestine,CYP2B6,0.27657184180889677
14,enterocyte of epithelium of large intestine,CYP2C8,0.28449121861393095
14,enterocyte of epithelium of large intestine,CYP2C9,0.17196966080368853
14,enterocyte of epithelium of large intestine,CYP1A2,0.15267787792277016
14,enterocyte of epithelium of large intestine,CYP7A1,0.011242531709673594
14,enterocyte of epithelium of large intestine,UGT1A1,0.24465592285158638
14,enterocyte of epithelium of large intestine,UGT1A6,0.16313994479664384
14,enterocyte of epithelium of large intestine,SULT2A1,0.13907375902897484
14,enterocyte of epithelium of large intestine,GSTA1,0.2604397272110285
14,enterocyte of epithelium of large intestine,GSTA2,0.15346072785538556
14,enterocyte of epithelium of large intestine,ABCB1,0.43830518143602054
14,enterocyte of epithelium of large intestine,ABCC2,0.05628795892626656
14,enterocyte of epithelium of large intestine,ABCC3,-0.040207188917974715
14,enterocyte of epithelium of large intestine,SLCO1B1,-0.07081681855142913
14,enterocyte of epithelium of large intestine,G6PC1,-0.04690782524601744
14,enterocyte of epithelium of large intestine,PCK1,0.01005850541473781
14,enterocyte of epithelium of large intestine,CPT1A,0.29402122639656436
14,enterocyte of epithelium of large intestine,NFKB1,0.14547409889455826
